,screen_name,followers,friends,description,tweets
1485,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1486,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1487,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1488,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1489,GoldenElohim,226,339,,8792
1490,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1491,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1492,ElzevH,147,284,"Transitie consultant, coach, trainer",273
1493,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1494,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1495,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1496,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1497,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
1498,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1499,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1500,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
1501,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
1502,FranceJojoin,122,196,,5358
1503,HumanBe00194645,1,2,"The end cannot justify the means, for the simple and obvious reason that the means employed determine the nature of the ends produced - Aldous Huxley",420
1504,MartinGroenNL,68,95,User experience designer. FVD-lid. Omgedraaide vlag betekent noodsignaal.,444
1505,MartinGroenNL,68,95,User experience designer. FVD-lid. Omgedraaide vlag betekent noodsignaal.,444
1506,hendrikszen,172,283,,15946
1507,hendrikszen,172,283,,15946
1508,LHeszler,89,318,,5118
1509,tracea100,709,1353,"Eeuwige liefde, eindeloos verbonden met mijn vrouw, vader Bob en Marlous, grootvader Fabiënne. De-stresstrainer HeartMath. A change of heart changes everything!",15114
1510,Janlammerts,286,273,,26244
1511,ContainmentNu,3463,1508,"Mensenrechten voor iedereen! Initiatief van Stichting Protect EveryBody 🇬🇧: @ContainmentNow.
Tweets @misterblok & @vickyvdtogt",16350
1512,FransPietersma,262,305,Me my self and I,12620
1513,jphruiter,48,173,,2355
1514,fortoranjenieuw,144,128,FortOranjeNieuws is een nieuwsservice gericht op kritische waarheidsvinding in de berichtgeving over avonturen op Camping Fort Oranje. Speaking Truth to Power.,4271
1515,gertdeheul,65,484,,684
1516,Patapoem,57,76,"Bèh, bèh no more.🐑",497
1517,Bonny16939529,18,67,Nieuwsgierig naar de waarheid,548
1518,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1519,DunjaHuisman,634,1042,"Moeder,vrouw van, winkel Be Noa: Zoso,Saint Tropez,Juul&Belle,Esthrz the Label, Blue Pepper Industies, Iz Naiz & meer",6595
1520,RuttenWillem,2975,1739,,354762
1521,abkuijer,8805,8854,"“Work hard and be nice to people.” Born 020, living 06, cares about environment. Nationalist. Optimist. Disrespect kills society. Amor fati. Nexit. #teamthierry",50409
1522,GoodShepherdbiz,2137,1024,The Lord is my Shepherd;I shall not want.He make me lie down in green pastures:He lead mebeside the still waters.Lord Jesus I love U! DM=DM no group discussion!,37648
1523,TrazeyCrazey,269,552,"⭐🇺🇸 I'M JUST HERE FOR THE AWAKENING 🇺🇸⭐ NO DMs MARRIED PILOT MOM MOTORCYCLE ROAD RACER LAOCH 
#MAGA #PRO2nd #PROLIFE #TRUMP SUPPORTER",3576
1524,Lannie_Pannie,72,66,"A-political, strong minded, only believe that God can save us, wife, animal lover, not taking the vaccine, anti-elite.",751
1525,KalkiJaya,31,283,,16919
1526,KalkiJaya,31,283,,16919
1527,LoonenNelly,741,1202,"betrokken , bij van alles en nog wat .",13514
1528,KalkiJaya,31,283,,16919
1529,KalkiJaya,31,283,,16919
1530,PiaVrijmoed,1679,5001,Tweet veel over #politie #brandweer #ambulance #crime #misdaad #oproepen #getuigen #gezocht #vermissingen en veel meer wat de aandacht vraagt RESPECT is een pré,151131
1531,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1532,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1533,Incroya90767163,177,41,Searching for the real news outside of MSM,36599
1534,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1535,OvertonDiverge1,494,684,THIS. IS. WAR. Trump won in a landslide. The world of truth & justice almost here. Hold the line. Covid is a con. #patriot #married #2A41A #ccdw #screwyourmask,2639
1536,Miek206,0,0,,2
1537,_Bakhtali,2480,493,"aka Queen Questions, fractievz partij Núwegein (zelf opgericht) te Nieuwegein, 20 j politieagent in Utrecht/10 j jongerenwerk/14j gemeenteraadslid, hokjespoliet",50907
1538,HStroomenbergh,69,189,"Schudden voor gebruik.  
Zie twitter als aanvulling nieuws in krant en op TV.  Probeer de menselijke maat.
Sir Winston C.: I see tremendous forces in this room!",3099
1539,PIGSINSPACE60,1667,2337,"Nieuwsgierig, ZZP'er, muziek liefhebber, absoluut niet gelovig, haat links, interesse in de oerknal en het heelal, Nexit. No P. M.",13759
1540,Hans_Besemans,1029,1551,"Vijand van hypocrisie. De galg voor corrupte politici. Onderwijs gericht op de toekomst. Op naar een directe democratie! Ruw en ongecensureerd! Доверяй, но пров",34960
1541,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
1542,stopumts,1919,2821,"What is going on?
https://t.co/oqD4hWtWj6
https://t.co/aJHOhV3BN2
https://t.co/8MQadxp0UU",40298
1543,Babyfac54592738,507,1433,"#Truthseeker #Nexit No NEW WORLD ORDER NO GLOBALISM Parler @QK66 
I Block Trolls so stay AWAY 🛑",8208
1544,FransPietersma,262,305,Me my self and I,12620
1545,patriotpussy,241,368,Just a cat.,3172
1546,_Bakhtali,2480,493,"aka Queen Questions, fractievz partij Núwegein (zelf opgericht) te Nieuwegein, 20 j politieagent in Utrecht/10 j jongerenwerk/14j gemeenteraadslid, hokjespoliet",50907
1547,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1548,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1549,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1550,MaenenL,40,384,,2348
1551,MaenenL,40,384,,2348
1552,SendItTo,44,31,"Ik heb een eigen mening, reageer af toe. Lees veel, tweet & retweet alleen wat opvallend is. Neem niks aan als waaheid, doe zélf onderzoek. 2020 is KUT.",1971
1553,Justme98024372,163,163,Fake/Troll account & List = Block,3837
1554,Vastgoedmeisje,267,729,"❌Vastgoedmeisje = 
❌ ur homegirl
❌ go home

Deed al niet mee toen iedereen nog meedeed.
Complotgeus sinds 1983  NO DM",4925
1555,PIGSINSPACE60,1667,2337,"Nieuwsgierig, ZZP'er, muziek liefhebber, absoluut niet gelovig, haat links, interesse in de oerknal en het heelal, Nexit. No P. M.",13759
1556,JoostJansen6,1034,1415,"@Joostjansen Sorry, tweets mainly in Dutch",14718
1557,Sandronique,982,1097,"🎶 liiiiefduh, wat is dan liiiefduh 🎶 #OnderKofferAllochtoon",61583
1558,PIGSINSPACE60,1667,2337,"Nieuwsgierig, ZZP'er, muziek liefhebber, absoluut niet gelovig, haat links, interesse in de oerknal en het heelal, Nexit. No P. M.",13759
1559,HumanBe00194645,1,2,"The end cannot justify the means, for the simple and obvious reason that the means employed determine the nature of the ends produced - Aldous Huxley",420
1560,BrantChil,785,1652,"Liever gehaat om de waarheid, dan geliefd om de leugen.",2552
1561,JosvanAsten,34,60,🌻,3335
1562,ineke_at,3420,1859,"""growing old gracefully""
moeder, oma, woont op 1310 meter in de Oostenrijkse bergen.
❤katties 😻, 
❤koken(met wijn!!)🍷,
❤muziek🎵🎶,
❤wolletjes 🐑 om te vilten",64926
1563,stichtinglv,207,376,"Dierenarts, Doctor Veterinary Medicine (DVM), LightWorker",4591
1564,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
1565,AanVolk,835,1420,Uit de VN-Unesco-EU!  🚜,36236
1566,Dirku51,85,118,,9678
1567,critterhunter2,83,302,"#CancelTheLockdown #FreeAssange 
“If a law is unjust, a man is not only right to disobey it, he is obligated to do so.”  -Thomas Jefferson",6986
1568,critterhunter2,83,302,"#CancelTheLockdown #FreeAssange 
“If a law is unjust, a man is not only right to disobey it, he is obligated to do so.”  -Thomas Jefferson",6986
1569,TrdisOprtr,133,20,"The header is a quote by the 10th Doctor.
""Somewhere there's danger, somewhere there's injustice and somewhere else, there is tea getting cold"", the 7th Doctor",37589
1570,ardillanapoles,156,955,,6624
1571,arydyk,7,6,"MATERIEEL: Iedereen praat over de gevolgen maar niemand heeft tijd voor de oorzaak. SPIRITUEEL: "" Ik ben er altijd al geweest en zal er altijd zijn "".",219
1572,HonorRose_Gold,63,131,"Independent Thinker |
Awake not Woke |
Apolitical |
MSM🚫 |
Opinions=Own |
☘🌳🐈🐕🧘🏻‍☕
#BodilyIntegrity
#StayCurious",876
1573,AanVolk,835,1420,Uit de VN-Unesco-EU!  🚜,36236
1574,MrQuantity,23,284,"Real person 
Not a cartoon",1282
1575,critterhunter2,83,302,"#CancelTheLockdown #FreeAssange 
“If a law is unjust, a man is not only right to disobey it, he is obligated to do so.”  -Thomas Jefferson",6986
1576,HowardSteen4,3391,248,"Retd. R&D engineer/scientist. Chem Eng. Cambridge Univ. 1969-'73. Married, 3 grown up kids. Interests; doc film making,  adventure & sailing, art & creativity",2377
1577,Woofcoast,813,896,"We live in a time where we have to categorise people in little boxes, labeling people is the opposite of understanding.",33228
1578,AlexAnicic,490,1265,Human. Citizen of the earth. One of those who believe there are only two races/breeds of homosapiens - trying to be THE good one,11135
1579,7_DSSEVEN,169,665,,4256
1580,AngeliFrankie,346,763,,6937
1581,PIGSINSPACE60,1667,2337,"Nieuwsgierig, ZZP'er, muziek liefhebber, absoluut niet gelovig, haat links, interesse in de oerknal en het heelal, Nexit. No P. M.",13759
1582,1968ingrid,196,559,"Kritisch objectief, hekelt meelopers. houdt niet van eenzijdig nieuws.. leef het leven. houdt van https://t.co/NyGUk08G51 DM 🥳🌺🌼🌷🌻☀️",1952
1583,arydyk,7,6,"MATERIEEL: Iedereen praat over de gevolgen maar niemand heeft tijd voor de oorzaak. SPIRITUEEL: "" Ik ben er altijd al geweest en zal er altijd zijn "".",219
1584,MaenenL,40,384,,2348
1585,tannekede,23,115,"wereldverbeteraarster, waarheidszoekster, kritisch, hoogblond, maar niet blont 😋, beetje links van het midden?",523
1586,PieterHendrik19,2,12,knappe jonge man van middelbare leeftijd,11
1587,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1588,BillindaFajina,133,279,Better Build Back the OLD NORMAL.,1737
1589,fortoranjenieuw,144,128,FortOranjeNieuws is een nieuwsservice gericht op kritische waarheidsvinding in de berichtgeving over avonturen op Camping Fort Oranje. Speaking Truth to Power.,4271
1590,HumanBe00194645,1,2,"The end cannot justify the means, for the simple and obvious reason that the means employed determine the nature of the ends produced - Aldous Huxley",420
1591,loormokum,144,85,1017 Stokpaardje: Centrum autoluw. Wachtend op de komst van de #hyperloop. Leven is verandering.,3508
1592,matureflesh,55,414,"Reject the system that dictates the norm
This world is full of lies and deceit",1816
1593,Nurse5013,34,103,"Liefdevolle mama van 2 jongvolwassenen,
liefhebbende echtgenote,
gedreven burger, vrijwilliger, verpleegkundige.",615
1594,arydyk,7,6,"MATERIEEL: Iedereen praat over de gevolgen maar niemand heeft tijd voor de oorzaak. SPIRITUEEL: "" Ik ben er altijd al geweest en zal er altijd zijn "".",219
1595,Br_Christiaens,299,221,"Secretaris Viruswaanzin VZW
Virus pragmaticus
Versterk de zorg!
Economie terug open!
Aansprakelijkheid voor Big Pharma!
Geen virocratie maar democratie!",1633
1596,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1597,DoortjeNl,214,192,Sportief en levensgenieter!,13032
1598,Ron_ZCNH,1874,2009,"Met de B van Bentinckx
In ruste, maar wel drukker dan ooit.
#FBAE en vóór Europese samenwerking met soevereine staten.
Ongevraagd DM = subiet BLOCK",122434
1599,rl_1971,5,0,"Neem mij vooral niet serieus! Dat doe ik zelf ook niet. :P

(Je mag me gerust volgen, maar ik volg niemand)",307
1600,1968ingrid,196,559,"Kritisch objectief, hekelt meelopers. houdt niet van eenzijdig nieuws.. leef het leven. houdt van https://t.co/NyGUk08G51 DM 🥳🌺🌼🌷🌻☀️",1952
1601,ErikStevens12,150,181,Mild rechtsdraaiend. Banger voor aerosolen dan voor druppels. Vergeet soms sarcasm mode aan te zetten.,4672
1602,PIGSINSPACE60,1667,2337,"Nieuwsgierig, ZZP'er, muziek liefhebber, absoluut niet gelovig, haat links, interesse in de oerknal en het heelal, Nexit. No P. M.",13759
1603,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
1604,IFA80606868,0,0,,1
1605,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
1606,polly_c7,460,1223,"look closer, really. take a step back. it doesn't matter to me. you see what you see🔎 whatever is lovely, whatever is true, think about these things🌺Yeshua🌿",10563
1607,vrijhuid,69,362,"Ik ben een vrijhuid.
IK BEN EEN VRIJHUID!
Ik wil mijn vrijhuid!",1505
1608,AweandGrace,91,352,,2156
1609,ikkex12,78,136,,4179
1610,2tijro,1380,1342,nieuw account ipv 1tijro 🚜 PVV #GASKLEVER  GAB TIJRO,71924
1611,JohnVAmsterdam,181,277,Rutte & de Jonge zijn het beste wat Nederland heeft. 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹 𝘀𝗼𝘂𝗿𝗰𝗲𝘀 𝘀𝘁𝗮𝘁𝗲𝗱 𝘁𝗵𝗮𝘁 𝗶𝘀 𝗳𝗮𝗹𝘀𝗲 𝗮𝗻𝗱 𝗺𝗶𝘀𝗹𝗲𝗮𝗱𝗶𝗻𝗴,3775
1612,MaenenL,40,384,,2348
1613,Gerritsen_Dan,4902,4699,Politician/Activist #Netherlands🇳🇱/#Europe🇪🇺 International Relations #TK2021 #GR2022 #ICNSA #Israel🇮🇱 #IDF🇮🇱 #SarEl🇮🇱 #SiU🔰#JNF🇺🇸 #TRUMP🇺🇸,51879
1614,Gerritsen_Dan,4902,4699,Politician/Activist #Netherlands🇳🇱/#Europe🇪🇺 International Relations #TK2021 #GR2022 #ICNSA #Israel🇮🇱 #IDF🇮🇱 #SarEl🇮🇱 #SiU🔰#JNF🇺🇸 #TRUMP🇺🇸,51879
1615,DGDnieuws,153,358,"Logicus van nature & geïnteresseerd in geopolitiek.

Logician by nature & interested in geopolitics.",7193
1616,jphruiter,48,173,,2355
1617,PIGSINSPACE60,1667,2337,"Nieuwsgierig, ZZP'er, muziek liefhebber, absoluut niet gelovig, haat links, interesse in de oerknal en het heelal, Nexit. No P. M.",13759
1618,MaenenL,40,384,,2348
1619,MaenenL,40,384,,2348
1620,Jeroenski_,52,159,#Celsians / Nexit 💯/  I like twitter,1988
1621,kjdonkers,71,38,"Helder denken, schrijven, presenteren, samenwerken - training en begeleiding op maat.",2004
1622,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1623,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1624,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1625,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1626,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1627,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1628,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
1629,rood_wit,1671,352,NEE TEGEN DE SPOEDWET‼️ #KICKOUTRUTTE #KICKOUTDEJONGE / Overheid 🎵🎶✊🏼Get up stand up stand up for your right 🎵🎶✊🏼,11511
1630,RReek4,89,102,"⚡geen grenzen, geen land ⚡tegendecoronaspoedwet⚡stopditkabinet ⚡steun vd boeren",5875
1631,PIGSINSPACE60,1667,2337,"Nieuwsgierig, ZZP'er, muziek liefhebber, absoluut niet gelovig, haat links, interesse in de oerknal en het heelal, Nexit. No P. M.",13759
1632,_AyeAyeCaptain_,390,359,,2110
1633,MaenenL,40,384,,2348
1634,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1635,MaenenL,40,384,,2348
1636,ZZPLoosduinen,540,633,"Netwerk gericht op startende HEARTcore zelfstandigen met eenmanszaak in #DenHaag. Bijeenkomsten vinden plaats in stadsdeel Loosduinen, nabij strand en zee... ⛱️",7023
1637,KritischeVragen,311,321,"Zonder al te veel emotie kritische vragen stellen. Why do some people become angry when they're out of arguments? Don't become angry, just unfollow!",16595
1638,vicbakker,706,336,"Geniet van het leven, met een open mind, tolerant, geloof in het goede.",8116
1639,PIGSINSPACE60,1667,2337,"Nieuwsgierig, ZZP'er, muziek liefhebber, absoluut niet gelovig, haat links, interesse in de oerknal en het heelal, Nexit. No P. M.",13759
1640,monibusje,80,85,,910
1641,faberj4,253,216,"Gissen is missen, meten is weten 
#NoConsentCovidRegulations
#NoConsentWEF
#NoConsent5G
#NoConsentPCRtesting
#NoConsentCoronaVaccin",8067
1642,MaenenL,40,384,,2348
1643,RonRon13111636,13,44,,1969
1644,RonRon13111636,13,44,,1969
1645,RonRon13111636,13,44,,1969
1646,RonRon13111636,13,44,,1969
1647,RonRon13111636,13,44,,1969
1648,RonRon13111636,13,44,,1969
1649,RonRon13111636,13,44,,1969
1650,RonRon13111636,13,44,,1969
1651,MaenenL,40,384,,2348
1652,Bonny16939529,18,67,Nieuwsgierig naar de waarheid,548
1653,viruswahnsinn,15,36,"fur Wahrheit, gegen Wahnsinn der Coronamaßnahmen",264
1654,Domainators,6,10,,746
1655,FriedaBerkelaar,155,277,levensgenieter | moeder | prettig gestoord | hou van Michel & m’n meiden,2288
1656,PIGSINSPACE60,1667,2337,"Nieuwsgierig, ZZP'er, muziek liefhebber, absoluut niet gelovig, haat links, interesse in de oerknal en het heelal, Nexit. No P. M.",13759
1657,elliedeb2,322,276,"Moeder van een zoon van 18.
Houd van humor, jaren 70- 80 muziek. Fc Groningen. 
Hekel aan mensen die oneerlijk zijn.",12731
1658,freegeeee,11,93,Curious,127
1659,JCKuperus,15,39,,263
1660,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1661,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1662,line_forward,348,809,Laat ons verenigen!,6223
1663,JulianvC,79,559,,751
1664,MEESTERPEET,2252,3901,"Man,Vader,Opa,Vriend.Bekend met Copd,Diabetes en Kanker. Ben geen Rassist maar een Realist. PVV stemmer. #NOOITKNIELENVOORDEBIELEN",55231
1665,radar_nl,271,501,100% Scout,18582
1666,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
1667,macflagstaff,541,630,"Voor vrijheid en democratie, dus tegen NWO, Islam en EU. 
Amerika gaat ons WEER bevrijden! Let maar op!

Parler: @Flagstaffmac / #JensenShow https://t.co/qSA2TV0oeJ",16765
1668,HumanBe00194645,1,2,"The end cannot justify the means, for the simple and obvious reason that the means employed determine the nature of the ends produced - Aldous Huxley",420
1669,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1670,macflagstaff,541,630,"Voor vrijheid en democratie, dus tegen NWO, Islam en EU. 
Amerika gaat ons WEER bevrijden! Let maar op!

Parler: @Flagstaffmac / #JensenShow https://t.co/qSA2TV0oeJ",16765
1671,macflagstaff,541,630,"Voor vrijheid en democratie, dus tegen NWO, Islam en EU. 
Amerika gaat ons WEER bevrijden! Let maar op!

Parler: @Flagstaffmac / #JensenShow https://t.co/qSA2TV0oeJ",16765
1672,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1673,MaenenL,40,384,,2348
1674,gertvdijk,2108,3794,currently: combating disinfo at the speed of 5G — normally: IT dev/security/ops 🤓 @ @MyStartMail — tweets in NL/EN — Qmoron=block — 🏳️‍🌈 but 🤷‍♂️,19534
1675,HumanBe00194645,1,2,"The end cannot justify the means, for the simple and obvious reason that the means employed determine the nature of the ends produced - Aldous Huxley",420
1676,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1677,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1678,RDuiventil,954,1517,"Eclecticus gespecialiseerd in Revolutionaire geschiedenis, liefhebber van out-of-the-box denkers maar vooral vrije vogel zonder last of ruggespraak !",11125
1679,Miesjel68,96,52,,6192
1680,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1681,HumanBe00194645,1,2,"The end cannot justify the means, for the simple and obvious reason that the means employed determine the nature of the ends produced - Aldous Huxley",420
1682,HumanBe00194645,1,2,"The end cannot justify the means, for the simple and obvious reason that the means employed determine the nature of the ends produced - Aldous Huxley",420
1683,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
1684,sjsierdsema,276,136,"Virusspecialist 🦠. Zanger, Bassist 🎸. Boer zonder trekker en gifspuit🚲. Nu mijn kippen dood zijn, kan ik hier mijn ei kwijt ! 😉",21437
1685,Shadowfax2u,292,116,,64865
1686,RonRon13111636,13,44,,1969
1687,RobertJ09809174,34,114,"Business and politics... “Wie slaapt in een democratie, wordt wakker in een dictatuur”. nl/en",48
1688,NerumWim,674,1033,The creative adult is the child within you who survived.,8782
1689,1968ingrid,196,559,"Kritisch objectief, hekelt meelopers. houdt niet van eenzijdig nieuws.. leef het leven. houdt van https://t.co/NyGUk08G51 DM 🥳🌺🌼🌷🌻☀️",1952
1690,jphruiter,48,173,,2355
1691,wiel75,837,867,"Voorstander om de EU weer naar het niveau van de EEG te brengen, ex militair nu post-actief. 
Tweets zijn op persoonlijke titel.!!!",20695
1692,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1693,ChildofSoros,274,206,"Waiting for the gift for sound and vision

De lul van Thierry heet Wybren Haga

+++Fistula ad Anum+++",3614
1694,ro_roro63,10,13,Humor/anders denkend/respectvol/en hou van iedereen #meningRoRo,85
1695,ro_roro63,10,13,Humor/anders denkend/respectvol/en hou van iedereen #meningRoRo,85
1696,GroeningenJP,26,59,Waaraan herken je een fake-pandemie? Als ook het uitvaartswezen voor staatssteun aanklopt.,1216
1697,faberj4,253,216,"Gissen is missen, meten is weten 
#NoConsentCovidRegulations
#NoConsentWEF
#NoConsent5G
#NoConsentPCRtesting
#NoConsentCoronaVaccin",8067
1698,Momootjem,2089,2065,"Amsterdam❌❌❌
Zegt nee tegen de spoedwet. Vecht voor het mensenrecht!
Is géén complotgek, denkt wel kritisch & logisch na! Staat op tegen de Covid19 maatregelen.",21410
1699,1_Vagabond,1542,443,"PVV of FVD om onze  democratie,welvaart en veiligheid te redden.Hou van Europa en haat EUSSR.Tegen islamisering. MSM=vergif voor de massa.Massaremigratie.NEXIT",356704
1700,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
1701,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1702,breadandhiking,632,453,"Wife, Mom, Daughter, Sister, Patriot, Ex-Democrat Fighting Against The Great Reset, Parler @breadandhiking",7339
1703,maaikeologie,538,462,"Gastblogger @HVDenken - Twittert en blogt maaikeologisch verantwoord. Ironie is mij niet vreemd, mijn ironie soms wel. Tiept vreiwel fautloos...",15803
1704,DingotheDingo1,14,60,"Block me, only when I deserve it. 🤗",1859
1705,GaySpaceTankie,3,42,Supreme Commander of the Intergalactic Stalinist Fleet. Spreading the immortal science of Marxism-Leninism throughout the Virgo Supercluster.,54
1706,janvanloon1958,413,1354,,681
1707,Azalu,19,142,,201
1708,NOSLournaal,131,104,"Oogjes dicht, snaveltjes toe bij de PR machine van BV Nederland - satirisch account - No FASC1.5M - the test is the disease - https://t.co/CLQldfM21T",2032
1709,patricksavalle,5846,512,Your enemy is not fringe lunatics like me. Your enemy has trillions of dollars and wipes out whole countries.,64381
1710,NOSLournaal,131,104,"Oogjes dicht, snaveltjes toe bij de PR machine van BV Nederland - satirisch account - No FASC1.5M - the test is the disease - https://t.co/CLQldfM21T",2032
1711,PIGSINSPACE60,1667,2337,"Nieuwsgierig, ZZP'er, muziek liefhebber, absoluut niet gelovig, haat links, interesse in de oerknal en het heelal, Nexit. No P. M.",13759
1712,yolandaelizabet,2296,2311,"Writer, designer, teacher, lecturer, LCHF, HIIT, translator and interpretor, genetics, population genetics, “professor” in common sense and logical thinking",36056
1713,aRVe_tweets,30,142,💛🕊💚🌎💜🇳🇱🧡🇺🇸❤️,375
