ID,Tweets
1333698436995158017,"b'#Goedemorgen de #AEX zakt iets vanaf de weerstand op 615, zolang we tussen 605 en 610 bewegen consolideert de\xe2\x80\xa6 https://t.co/zc1iAxIjTH'"
1333697865063993346,"b'Zo dan yoga outfit aan en een uurtje vouwen op de grond, ik hoop dat ik ooit weer uit die wokkel draai kom.\nZo niet\xe2\x80\xa6 https://t.co/aZHrONrsaK'"
1333697425920364546,"b""#Goedemorgen van het #platteland!\n\nBest nat/modderig achter m'n huis :-) https://t.co/HEAepxQD94"""
1333696876420456448,b'@ctbm92 #Goedemorgen dames https://t.co/a2sOy6AKrF\n\nHier is jullie ring.'
1333696801375981568,b'RT @HammersteinO: \xe2\x81\xa6@020centrum\xe2\x81\xa9 Hoorde dat dit loket door een sudokuverslaafde wordt bediend die de burgerij met zelfbedachte nummers het b\xe2\x80\xa6'
1333695688954273794,b'Hello #December wat denken jullie dat December ons brengt? Fijne dag\xf0\x9f\x98\x98 #goedemorgen https://t.co/ryavHolvxT'
1333695649569771523,"b'RT @DierenAmsterdam: Geweldig en lekker nieuws! Het gaat goed met TouTou de kat die onder de tram kwam. Hij is nog mager en herstellende, m\xe2\x80\xa6'"
1333695186183090176,b'RT @bosawd: Goedemorgen ...\nDe Laplanduil (archief)\n#awd bossie #goedemorgen https://t.co/LyxgLmHADh'
1333694672884150272,b'RT @HammersteinO: \xe2\x81\xa6@020centrum\xe2\x81\xa9 Hoorde dat dit loket door een sudokuverslaafde wordt bediend die de burgerij met zelfbedachte nummers het b\xe2\x80\xa6'
1333693903627837440,b'#Goedemorgen #Groningen mijn dochters (tweeling) zijn vandaag 27 jaar geworden. Wat een feest was dat 27 jaar terug. Ben een trotse pa.\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9a\x98\xe2\x9a\x98\xf0\x9f\x8e\x82'
1333693292442230786,"b'RT @Vrije_Bond: #Goedemorgen, deze #dinsdag denken we aan alle dingen die we zouden kunnen doen als we niet moesten werken voor bazen. Wat\xe2\x80\xa6'"
1333693278340976641,b'#DenHelder gezien vanaf de overkant van de #Waddenzee - #skyline #city #Goedemorgen #landscape #dinsdag #tuesdayvibe https://t.co/z8mUrrlUxA'
1333692907388350464,"b'#goedemorgen mensen, ja het weer zit niet mee, maar dat is nog altijd beter dat het w\xc3\xa9\xc3\xa9r niet mee zit.'"
1333692246554775552,b'#goedemorgen beetje nat buiten.'
1333691815158013952,"b'RT @Vrije_Bond: #Goedemorgen, deze #dinsdag denken we aan alle dingen die we zouden kunnen doen als we niet moesten werken voor bazen. Wat\xe2\x80\xa6'"
1333691796820520965,b'RT @HammersteinO: \xe2\x81\xa6@020centrum\xe2\x81\xa9 Hoorde dat dit loket door een sudokuverslaafde wordt bediend die de burgerij met zelfbedachte nummers het b\xe2\x80\xa6'
1333691217163546624,"b'Bahtiyar F\xc4\xb1rat een #koerdische man die sinds 14 juli 2020 was vermist, is gevonden na de 45 dagen bij de politie bu\xe2\x80\xa6 https://t.co/OIAMkks9BM'"
1333690003243872263,b'RT @rpmprins: https://t.co/xorf4MJ1UQ #blog #blogpost #dinsdag #trending #trendingtopic #TrendingNow #bloggerstribe #wistjijdat #bloglist #\xe2\x80\xa6'
1333689738583273472,b'Jk lees regen regen en nog eens regen. Goed excuus om nog even te blijven liggen dis. Tja #maandag toch. #goedemorgen'
1333689732472184834,"b'RT @gijs19054075: Tja, jacht op rechtse hoogleraren is geopend op de Links verziekte #Universiteiten #feit #goedemorgen #UniversiteitvanLei\xe2\x80\xa6'"
1333688760098287617,b'#goedemorgen \nKun jij met je #neus een #kaars uitblazen?'
1333688303112122368,b'@JelmerJellema @michiels @adamvandongen @Boboko92 @timkant @TransIP iedereen verder een beetje kunnen slapen? #goedemorgen'
1333687901113229312,b'RT @HammersteinO: \xe2\x81\xa6@020centrum\xe2\x81\xa9 Hoorde dat dit loket door een sudokuverslaafde wordt bediend die de burgerij met zelfbedachte nummers het b\xe2\x80\xa6'
1333687682770350102,b'@PS19803 Heftig verhaal. Veel sterkte en welkom in de TL.;) #goedemorgen'
1333687338992590848,"b'RT @DierenAmsterdam: Geweldig en lekker nieuws! Het gaat goed met TouTou de kat die onder de tram kwam. Hij is nog mager en herstellende, m\xe2\x80\xa6'"
1333687284122710016,"b'RT @PeterDons1954: #blijfthuis #goedemorgen Uitzendschema van ""HET (D)ONSUURTJE"" week 49. Ma, Wo, Za en Zo om 14:00 uur op https://t.co/4zg\xe2\x80\xa6'"
1333686905184129024,"b'RT @Vrije_Bond: #Goedemorgen, deze #dinsdag denken we aan alle dingen die we zouden kunnen doen als we niet moesten werken voor bazen. Wat\xe2\x80\xa6'"
1333686898448097282,b'RT @MarianneCramer: #Goedemorgen Het is 1 december. De zon komt vandaag om 8.26 uur op en gaat om 16.31 uur weer onder.'
1333686769615851520,b'Goedemorgen allemaal!\xf0\x9f\x92\x96 Vandaag geven we jullie tips over wat te doen in de kerstvakantie \xc3\xa9n hebben we deze fantasti\xe2\x80\xa6 https://t.co/hhYEauRebX'
1333686263547895808,b'Tja f.uck your sister is weer eens wat anders #goedemorgen Hou het in de linkse familie toch? https://t.co/7F5LeCpPHj'
1333684901112147969,b'Start van de laatste maand van het jaar #december #goedemorgen. https://t.co/2XxJOmypRn'
1333683880327589888,b'RT @richardmulder: Zijn er meer mensen geblokkeerd door @natuurmonument? Waarschijnlijk vonden ze het niet leuk dat ik weet van het gejaag\xe2\x80\xa6'
1333683539221630979,b'@Dujo070 #Goedemorgen Vriend Fijne #Dansdag #Posisoof https://t.co/YFn5PdYJeA'
1333683084898803713,b'RT @bosawd: Goedemorgen ...\nDe Laplanduil (archief)\n#awd bossie #goedemorgen https://t.co/LyxgLmHADh'
1333682554482941952,"b'Tja, jacht op rechtse hoogleraren is geopend op de Links verziekte #Universiteiten #feit #goedemorgen\xe2\x80\xa6 https://t.co/G06Eyemxhb'"
1333682546417209345,b'RT @richardmulder: Zijn er meer mensen geblokkeerd door @natuurmonument? Waarschijnlijk vonden ze het niet leuk dat ik weet van het gejaag\xe2\x80\xa6'
1333682539806986240,"b'RT @Weerplaza: #goedemorgen Vandaag wind en nattigheid, een wereld van verschil met gisterenochtend! Hoe is het de rest van de week?https:/\xe2\x80\xa6'"
1333682526100054019,b'RT @HammersteinO: \xe2\x81\xa6@020centrum\xe2\x81\xa9 Hoorde dat dit loket door een sudokuverslaafde wordt bediend die de burgerij met zelfbedachte nummers het b\xe2\x80\xa6'
1333682379442032644,b'RT @HammersteinO: \xe2\x81\xa6@020centrum\xe2\x81\xa9 Hoorde dat dit loket door een sudokuverslaafde wordt bediend die de burgerij met zelfbedachte nummers het b\xe2\x80\xa6'
1333682244733399045,b'https://t.co/xorf4MJ1UQ #blog #blogpost #dinsdag #trending #trendingtopic #TrendingNow #bloggerstribe #wistjijdat\xe2\x80\xa6 https://t.co/0ST41Lypbr'
1333681639692644352,b'@geertwilderspvv Prima!. Steeds minder mensen luisteren naar jouw extreem vermoeiend retoriek. #goedemorgen.'
1333680870016815109,"b'RT @stichtingkolewa: #Goedemorgen #Speel jij vandaag voor #Sinterklaas of neef #Kerstman voor #Stichting Kolewa? Het is 1 #december, #Givin\xe2\x80\xa6'"
1333680685194891264,b'RT @slaghoedje: #goedemorgen. Wat mij ook al heel lang bezig houd is wat was dat nou met die filmpjes die in het begin van Corona te zien w\xe2\x80\xa6'
1333680593100562432,b'#goedemorgen @pascallansink Hebben wij ook jouw steun dat bewoners met een kleine beurs kunnen blijven zitten in hu\xe2\x80\xa6 https://t.co/ro3iakwhfS'
1333680573282443266,b'#Goedemorgen #Nederland.. een nieuwe dag met nieuwe kansen en ik moet zeggen ik heb er zin in vandaag...maar ik moe\xe2\x80\xa6 https://t.co/vDFUCxxHxA'
1333680418281967616,b'\xe2\x81\xa6@020centrum\xe2\x81\xa9 Hoorde dat dit loket door een sudokuverslaafde wordt bediend die de burgerij met zelfbedachte nummers\xe2\x80\xa6 https://t.co/TdftAf0Ua5'
1333680321406132226,b'#goedemorgen 1-12-2020 treed de Noodwet in werking. Dit is de dag dat ons de mond wordt gesnoerd door de LINKSE reg\xe2\x80\xa6 https://t.co/U1W2nfU3OV'
1333679967587196929,"b'RT @DierenAmsterdam: Geweldig en lekker nieuws! Het gaat goed met TouTou de kat die onder de tram kwam. Hij is nog mager en herstellende, m\xe2\x80\xa6'"
1333678988997373954,"b'In Z\xc3\xbcrich is het een witte wereld, deze foto kreeg ik van mijn dochter. #goedemorgen https://t.co/FcRToDkmhu'"
1333678098743758848,"b'Goedemorgen,  we beginnen met koffie \n\n#goedemorgen \n#koffie \n#thuiswerken \n#blijfthuis \n#Blijfgezond https://t.co/b2JSpF33Hq'"
1333677245068693504,"b'#Goedemorgen, deze #dinsdag denken we aan alle dingen die we zouden kunnen doen als we niet moesten werken voor baz\xe2\x80\xa6 https://t.co/EqKSzqdXZx'"
1333677194082660352,"b'RT @gijs19054075: Het wordt steeds gekker hele volksstammen linkse mafklappers, hebben weer iets uitgevonden en u betaalt die flauwekul #go\xe2\x80\xa6'"
1333676963886665729,b'Goedemorgen ...\nDe Laplanduil (archief)\n#awd bossie #goedemorgen https://t.co/LyxgLmHADh'
1333676795070132224,"b'RT @gijs19054075: Tja @nrc steekt het linkse vuurtje graag aan, de linkse activisten daar hebben de overhand #feit #goedemorgen'"
1333676723850895360,b'Na 2 mokken koffie nog maar 2 mokken koffie.\n#goedemorgen'
1333676342668353538,"b'RT @DierenAmsterdam: Geweldig en lekker nieuws! Het gaat goed met TouTou de kat die onder de tram kwam. Hij is nog mager en herstellende, m\xe2\x80\xa6'"
1333676239610109953,b'RT @gijs19054075: Tja #NSB achtige heksenjacht van links op de laatste rechtse hoogleraren #Onderwijs #feit #goedemorgen'
1333676187827269632,b'RT @gijs19054075: #groenlinks #goedemorgen wordt wakker mensen'
1333676080058789892,"b'RT @DierenAmsterdam: Geweldig en lekker nieuws! Het gaat goed met TouTou de kat die onder de tram kwam. Hij is nog mager en herstellende, m\xe2\x80\xa6'"
1333675751833538561,"b'RT @DierenAmsterdam: Geweldig en lekker nieuws! Het gaat goed met TouTou de kat die onder de tram kwam. Hij is nog mager en herstellende, m\xe2\x80\xa6'"
1333675447473889281,"b'De social media is best bijzonder soms,  maar went wel. Alleen dat Snapchat ..... wat een onnozel iets is dat zeg..\xe2\x80\xa6 https://t.co/Ib0Aw5TAnD'"
1333675166132473859,"b'Het wordt steeds gekker hele volksstammen linkse mafklappers, hebben weer iets uitgevonden en u betaalt die flauwek\xe2\x80\xa6 https://t.co/X44yFidHP2'"
1333674812611375104,"b'Goedemorgen,,, de eerste dag van deze maand..de laatste van 2020!!  Fijne dinsdag \xe2\x98\x95\xf0\x9f\x98\x98 #goedemorgen #goodmorning\xe2\x80\xa6 https://t.co/C3kVxwXzLA'"
1333674671842217990,"b'RT @SytseSchoustra: #Goedemorgen, het is zwaar bewolkt op #Terschelling, 9.6\xc2\xb0C bij N 6 Bft, zicht 8 km, golfhoogte Noordzee 3.80 m, zeewate\xe2\x80\xa6'"
1333674244941770752,b'#goedemorgen. Wat mij ook al heel lang bezig houd is wat was dat nou met die filmpjes die in het begin van Corona t\xe2\x80\xa6 https://t.co/bDw3xkBNOR'
1333674137945059329,"b'\xf0\x9f\x91\x87\xf0\x9f\x8f\xbf Ben nog niet representabel voor een #mondkapjeselfie\nMaar goed idee\nZien dragen, doet wellicht dragen\xe2\x80\xa6 https://t.co/02scLWZaMs'"
1333673864761659392,"b'RT @gijs19054075: Tja @BNNVARA, daarom gaat #Wilders er niet heen #goedemorgen het is gewoon links tuig. #feit @op1npo'"
1333673717428350976,"b'RT @DierenAmsterdam: Geweldig en lekker nieuws! Het gaat goed met TouTou de kat die onder de tram kwam. Hij is nog mager en herstellende, m\xe2\x80\xa6'"
1333673522313486338,"b'RT @gijs19054075: Tja #feit en in de grootste Turkse supermarkt zie ik nooit een Nederlander werken, #goedemorgen'"
1333673233904791552,"b'Goedemorgen, \n\nAls het gevoel van wanhoop overwint,\nen het leven werkt niet mee.\nWeet dan dat de oplossing vaak beg\xe2\x80\xa6 https://t.co/qOF2LEDgqU'"
1333673232298340353,"b'RT @gijs19054075: Tja, de #boemerang die #PVV heet #goedemorgen #VVD we komen er aan.'"
1333673184403492865,b'Geweldig en lekker nieuws! Het gaat goed met TouTou de kat die onder de tram kwam. Hij is nog mager en herstellende\xe2\x80\xa6 https://t.co/ugepcvUKYb'
1333672230388178944,b'#groenlinks #goedemorgen wordt wakker mensen https://t.co/jOBEfTs4ie'
1333671705529692161,b'RT @richardmulder: Zijn er meer mensen geblokkeerd door @natuurmonument? Waarschijnlijk vonden ze het niet leuk dat ik weet van het gejaag\xe2\x80\xa6'
1333671173637500929,b'RT @Marathonkeje: DAG 261 #coronamorningsong om de dag mee te beginnen \xf0\x9f\xa6\xa0\xf0\x9f\x8e\xb6   \n\nStemweek #Top2000 Stemtip!\n\nFORBIDDEN COLOURS van David Sylvi\xe2\x80\xa6'
1333671146353471494,b'Het was een nat #ommetje \n#Goedemorgen'
1333671090472816640,b'RT @richardmulder: Zijn er meer mensen geblokkeerd door @natuurmonument? Waarschijnlijk vonden ze het niet leuk dat ik weet van het gejaag\xe2\x80\xa6'
1333670972436733954,b'Tja #NSB achtige heksenjacht van links op de laatste rechtse hoogleraren #Onderwijs #feit #goedemorgen https://t.co/x3i6sTkbfu'
1333670938890686465,b'Alweer een spiksplinter nieuwe maand! Kijk hem eens glimmen! #goedemorgen'
1333670588032888832,b'Goedemorgen! Het is echt weer om met een goed boek in een lekker hoekje weg te kruipen \xf0\x9f\x8c\xa7\xef\xb8\x8f\xf0\x9f\x93\x96\xf0\x9f\xab\x96 \nFijne dag allemaal!\xe2\x80\xa6 https://t.co/YEAPtqZoiB'
1333670465152442369,"b'Tja @nrc steekt het linkse vuurtje graag aan, de linkse activisten daar hebben de overhand #feit #goedemorgen https://t.co/3vsoA0E7HV'"
1333670403584167936,b'#Goedemorgen gouden gezelligerds.\nWelkom in December'
1333670178656235520,b'Vandaag ben ik dankbaar:\n1. Dat ik gisteren toch gewoon naar fysio ben gegaan.\n2. Dat ik eindelijk weer normaal heb\xe2\x80\xa6 https://t.co/Ro9lMNWtE6'
1333669657291657217,b'RT @ochtenddeuntjes: #goedemorgen We willen al lang dit nummer een keer als #ochtenddeuntje opvoeren #Spotify https://t.co/cYie1yZWe0 #YouT\xe2\x80\xa6'
1333669576605884417,"b'RT @gijs19054075: Tja, aan het werk dan #goedemorgen #levenishard'"
1333669416391888896,b'RT @gijs19054075: Tja #goedemorgen #Islam Wordt wakker mensen.'
1333668864450760704,b'#goedemorgen  Ik kan mijn sleutels niet vinden! Mmmm... ik denk dat vrouwlief per abuis mijn sleutels heeft meegenomen in alle haast....\xf0\x9f\xa4\xaa.'
1333668841952514049,"b'""Zwarte koffie"" mag dat nog wel? #goedemorgen https://t.co/IKPGXJBRmV'"
1333668332986372097,b'Deze morgen een nieuw verhaal over mijn deurwaardersleven. Een chaotisch begin van de dag en iemand verstopt op het\xe2\x80\xa6 https://t.co/6WUPzg7aii'
1333668115520106496,"b'Tja @BNNVARA, daarom gaat #Wilders er niet heen #goedemorgen het is gewoon links tuig. #feit @op1npo https://t.co/2E53fWCqvk'"
1333667807947612160,b'Het is 1 december! Vanaf vandaag mondkapjesplicht. Kleine moeite toch? #mondkapjesplicht #goedemorgen #december #coronamaatregelen'
1333667493550940160,b'RT @ibusyta: #Goedemorgen #doemee #geef #gevenisleuk #vandaag #givingtuesday Ik ben #hoopvol #watdoejij #stichting #goeddoel #openjehart #h\xe2\x80\xa6'
1333667171935932417,b'#goedemorgen\n#prinsbernhardbelasting\nPrima verkiezingsprogramma van de #pvda maar nu moeten ze nog op zoek naar een\xe2\x80\xa6 https://t.co/t9fuRpYq1Y'
1333667154953195521,"b'RT @SytseSchoustra: #Goedemorgen, het is zwaar bewolkt op #Terschelling, 9.6\xc2\xb0C bij N 6 Bft, zicht 8 km, golfhoogte Noordzee 3.80 m, zeewate\xe2\x80\xa6'"
1333667149752258561,"b'Tja #feit en in de grootste Turkse supermarkt zie ik nooit een Nederlander werken, #goedemorgen https://t.co/u0AQwlVJlP'"
1333666868234776576,b'Vandaag de mondkapjesplicht. De buschauffeur van @EBS_OV  en om  7.33 reed op lijn 37 (Delft) bij het Componistenpa\xe2\x80\xa6 https://t.co/nR1ix7ccjc'
1333666035749228545,"b'RT @maxx1958: Goedemorgen allemaal, beetje nat vandaag. Vergeet je \xe2\x98\x94\xef\xb8\x8f niet. Maak er een fijne dag van. #goedemorgen #regen #dinsdag #natuur\xe2\x80\xa6'"
1333665740076032000,"b'#mondkapjesplicht Kijk, we weten allemaal dat het niet helpt, maar ja .... een stukje bewustwording kan nooit kwaad\xe2\x80\xa6 https://t.co/JV4cRKkqaC'"
1333665730068434944,"b'Tja, de #boemerang die #PVV heet #goedemorgen #VVD we komen er aan. https://t.co/jYUQO0hWHo'"
1333665696685887489,b'Ik merk dat ik er gewoon overheen lees. Voor mij is #Corona voorbij. \n\n#Covid_19 #mondkapjesplicht \n#coronavirus\xe2\x80\xa6 https://t.co/VVNPebW1uZ'
1333665547700015105,b'Zijn er meer mensen geblokkeerd door @natuurmonument? Waarschijnlijk vonden ze het niet leuk dat ik weet van het ge\xe2\x80\xa6 https://t.co/w5FbAvJQCO'
1333665449469415426,b'Volgens Uri  Rosental voel ik mij bedreigd. Hij zegt dat bij #wnl zou de defensie begroting behandeld worden vandaag? #goedemorgen'
1333665323128672256,"b'#Goedemorgen, het is zwaar bewolkt op #Terschelling, 9.6\xc2\xb0C bij N 6 Bft, zicht 8 km, golfhoogte Noordzee 3.80 m, zee\xe2\x80\xa6 https://t.co/Gh6xK5raC2'"
1333664574504112128,"b'Tja, aan het werk dan #goedemorgen #levenishard https://t.co/l7FfJ9eZUL'"
1333664480455176192,"b'#goedemorgen lieve mensen. Vandaag weer een dagje thuis werken. Dankbaar dat ik prachtig mooi werk heb, lekkere kof\xe2\x80\xa6 https://t.co/or8Bg1DtXV'"
1333664064342548480,b'Tja #goedemorgen #Islam Wordt wakker mensen. https://t.co/MxK4JjjPO9'
1333663433682776069,b'Goedemorgen . \xe2\x98\x95\xef\xb8\x8f \n#Goedemorgen \n#Koffie \xe2\x98\x95\xef\xb8\x8f https://t.co/lWolBlVoOD'
1333663353433169920,b'RT @MarianneCramer: #Goedemorgen Het is 1 december. De zon komt vandaag om 8.26 uur op en gaat om 16.31 uur weer onder.'
1333663046825365505,b'DAG 261 #coronamorningsong om de dag mee te beginnen \xf0\x9f\xa6\xa0\xf0\x9f\x8e\xb6   \n\nStemweek #Top2000 Stemtip!\n\nFORBIDDEN COLOURS van David\xe2\x80\xa6 https://t.co/Il9M9FIALo'
1333662866314956801,b'#goedemorgen We willen al lang dit nummer een keer als #ochtenddeuntje opvoeren #Spotify https://t.co/cYie1yZWe0\xe2\x80\xa6 https://t.co/ZWignGFWKu'
1333662111092838400,"b""Het Nieuwe Recruitment: eerst de 'fit', dan pas het cv: https://t.co/2Pq8xgCxBE #recruitment #CV #solliciteren #goedemorgen"""
1333661247900950528,"b'Goedemorgen allemaal, het is weer opschieten geblazen hier. Hebben jullie wel een rustig ontwaken? #morning\xe2\x80\xa6 https://t.co/u3jROsRfbg'"
1333660179800395776,"b'Goedemorgen allemaal, beetje nat vandaag. Vergeet je \xe2\x98\x94\xef\xb8\x8f niet. Maak er een fijne dag van. #goedemorgen #regen\xe2\x80\xa6 https://t.co/WBXtRiocEj'"
1333660135529590787,"b'Goedemorgen allemaal,\nMaak er een fijne dinsdag van. #goedemorgen #December1st #december https://t.co/tx09FiHySA'"
1333659613191942144,b'#Goedemorgen! Vandaag een dag naar kantoor #Zwolle. https://t.co/KRNu5VL89s'
1333659355636445184,"b'#Goedemorgen, hier de trends voor dinsdagochtend in #Nederland: #Goedemorgen | #Dinsdag | #mondkapjesplicht |\xe2\x80\xa6 https://t.co/4oVVT0EjRk'"
1333658801002704896,b'#goedemorgen !! Maak een mooie dag \xf0\x9f\x8c\x9e\xf0\x9f\x8c\x9e\xe2\x98\x95\xe2\x98\x95\xe2\x98\x95\xe2\x98\x95\xe2\x98\x95 https://t.co/t4nAvDlhsc'
1333658789170597890,b'#Goedemorgen #doemee #geef #gevenisleuk #vandaag #givingtuesday Ik ben #hoopvol #watdoejij #stichting #goeddoel\xe2\x80\xa6 https://t.co/Oe8NykRGKP'
1333658000234569729,b'#goedemorgen geef mij maar vorst en kou \xe2\x9d\x84\xef\xb8\x8f i.p.v. nat en grauw \xf0\x9f\x92\xa6 fijne dag nog allemaal!! \xe2\x98\xba\xef\xb8\x8f https://t.co/UGkMSWk7sH'
1333657367146352640,"b'#Goedemorgen #Speel jij vandaag voor #Sinterklaas of neef #Kerstman voor #Stichting Kolewa? Het is 1 #december,\xe2\x80\xa6 https://t.co/JJuVorcsMs'"
1333657150648934402,"b'#goedemorgen Vandaag wind en nattigheid, een wereld van verschil met gisterenochtend! Hoe is het de rest van de wee\xe2\x80\xa6 https://t.co/AXubpdM26x'"
1333656380029407232,"b'#goedemorgen , koffie \xe2\x98\x95\xef\xb8\x8f'"
1333656294234972161,"b'Zo, zullen we deze laatste maand van 2020 even snel doorracen? Kunnen we daarna fris en fruitig aan 2021 beginnen..\xe2\x80\xa6 https://t.co/sbAwF82lJR'"
1333656045558898696,"b'#goedemorgen lieve allemaal! Ja, ook jij! https://t.co/3R0awJSjFx'"
1333656032967614464,"b'Oh en bedacht me, als ik een euro zou verdienen voor iedere zelfbedachte hashtag... zou ik straatarm zijn. #goedemorgen'"
1333655819733192709,"b'Goedemorgen, het is vandaag dinsdag 1 december\nhttps://t.co/VNemLMr4T7\n#GoereeOverflakkee #goedemorgen #dagvan\xe2\x80\xa6 https://t.co/KUbsatO7ts'"
1333655761021505536,b'Tis nog donker buiten. \xf0\x9f\x8d\x80\xf0\x9f\x8c\xbb\xf0\x9f\x8c\x9e #Goedemorgen'
1333654935691546626,b'@TalleKe1970 Ik heb wel een idee... \xf0\x9f\xa4\xaa. #goedemorgen'
1333654228699664385,"b'#goedemorgen\n\nMaak er weer een mooie dag van.\n\nNa de #koffie ofkorse \xe2\x98\x95\xe2\x98\x95\xe2\x98\x95\n\n""Negatief, het meest positieve woord van\xe2\x80\xa6 https://t.co/rREVFx6zOc'"
1333654083270549504,b'#Goedemorgen! Het #Wakkerwordenliedje voor vandaag is ...\n\nThe Show Must Go On - Metropole Orkest &amp; Marcel Veenenda\xe2\x80\xa6 https://t.co/DEcL5zw7Zj'
1333653647000018953,b'De kat eet zijn net uitgekotste eten weer even op. Want ja dan had hij maar niet zo gulzig moeten zijn vanmorgen. A\xe2\x80\xa6 https://t.co/hAAyPpJo0K'
1333653421203873792,b'Wie schopt mij uit bed? #goedemorgen'
1333653355114229762,"b'En, terwijl u koffie zet op Sandy, of thee kookt met Theodoor, vraagt u zich wellicht af: hoe heet eigenlijk de tv?\xe2\x80\xa6 https://t.co/jekpYayyWD'"
1333652141244895232,b'#goedemorgen mevrouwen en meneren maak er een mooie dag van!\nEn mochten jullie wat energie over hebben\nstuur dan in\xe2\x80\xa6 https://t.co/DeleRfvD0o'
1333652048785645568,"b'#goedemorgen Wat voorbij gaat, laat ik los. Wat niet van mij is, laat ik los. Wat ik wel kan en wil veranderen, pak\xe2\x80\xa6 https://t.co/PEGW3nBPBI'"
1333651965289648130,b'Goeiendagschotelantennekabelgootsteenvegerenblikopener...kopje koffie op deze koude ochtend\nEn dan vast beginnen me\xe2\x80\xa6 https://t.co/OmGnujlCn1'
1333650123524513792,"b'Ik heb er hier al vaker over gelezen, maar nu weet ik ook eens hoe dat is. Voor de wekker wakker \xf0\x9f\x98\xac #goedemorgen'"
1333649744489558016,b'#Goedemorgen! We gaan er tegen aan. Fijne dag. https://t.co/be3BdF9tdV'
1333649423109337089,"b'Als je van intense koffiegeur houdt op de vroege morgen, gooi je gewoon je koffie om. Succes verzekerd! #goedemorgen'"
1333649071194730496,b'#Goedemorgen\n#Goodmorning \n#WereldAidsDag\nAlweer 1 december...\nfijne dinsdag\xf0\x9f\xa4\x97\n\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\n#Whats #Going #On\n#Artists\xe2\x80\xa6 https://t.co/JJRicjXtz7'
1333648960674615296,b'Gisteren hadden we een sjaal en muts nodig tegen de kou. Vandaag een badmuts en zwembroek tegen de regen. #Goedemorgen'
1333646056475725824,b'G O E I E M O R G E N \xe2\x98\xba\xef\xb8\x8f\n\n\xe2\x80\x98You are not the darkness you endured. You are the light that refused to surrender.\xe2\x80\x99\nEen\xe2\x80\xa6 https://t.co/6tZci5kzbn'
1333644554860433408,b'Wat December ons ook brengen zal... we zullen deze niet snel vergeten. #goedemorgen #December2020 #koffie https://t.co/uJCjgokQSM'
1333644499097169920,b'Goedemorgen lieve allemaal \xf0\x9f\x98\x98 de fijnste maand van het jaar is aangebroken \xe2\x98\xba\xef\xb8\x8f fijne dag vandaag! #goedemorgen\xe2\x80\xa6 https://t.co/WjAoGiUN9B'
1333644068430237697,b'#Goedemorgen\n\nIk ga voor wat ik al heb in plaats van wat ik kan krijgen\xe2\x9d\xa4\xef\xb8\x8f\n\nFijne dag\xf0\x9f\x8d\x80'
1333643525729234947,b'RT @MarianneCramer: #Goedemorgen Het is 1 december. De zon komt vandaag om 8.26 uur op en gaat om 16.31 uur weer onder.'
1333641574388015105,b'#Goedemorgen Het is 1 december. De zon komt vandaag om 8.26 uur op en gaat om 16.31 uur weer onder.'
1333641259513221121,"b'Wie met verstandige mensen omgaat, wordt verstandig. Wie met slechte mensen omgaat, vergaat het slecht.\nSpreuken 13\xe2\x80\xa6 https://t.co/2FaIQ4f7hL'"
1333639347669770240,b'#goedemorgen op deze 1\xef\xb8\x8f\xe2\x83\xa3e #dinsdag van de maand December.\nWat een dag weer....\nWaait niet weg... Zuid-Wester \xf0\x9f\xa7\xa5 sjaa\xe2\x80\xa6 https://t.co/ReZyZWrcQk'
1333638395554361344,b'#Goedemorgen \xf0\x9f\x8e\xb6\nNiet vergeten vandaag. #mondkapjesplicht \xf0\x9f\x98\xb7 https://t.co/PetoPH3K3N'
1333638110316539904,b'#goedemorgen (nieuwe)volgers het is dinsdag 01 december 2020. Vergeet je #mondkapje niet ! Fijne Dag &amp; Groet van ! https://t.co/lugxTCkr0R'
1333637189125738496,"b'het #weer vandaag : de max windsnelheid 10 Kph, wind richting: West,temperatuur max 9 C\xc2\xb0 #goedemorgen'"
1333634882665377792,b'#goedemorgen we beginnen real smooth https://t.co/G8MxIl7dgC'
1333634792286466049,b'@Bonnet011 Heerlijk al die vroege vogels. Krijg er zin in de dag van! :-)\n#goedemorgen'
1333629710367150082,b'#goedemorgen #ikzorg Vandaag al 1 december. Ik mag korte vroege dienst doen en erna gesprek met inspectie over meld\xe2\x80\xa6 https://t.co/5Ez6heWP9w'
1333627844866560001,b'#goedemorgen inmiddels alweer in de trein onderweg naar onze nationale luchthaven voor een korte dienst. En het is\xe2\x80\xa6 https://t.co/o235Kb1z29'
1333627417030762496,b'18yo Loopt de gehele week stage en reserveert de badkamer in alle vroegte. Heel mijn schema door de war. Om nog eni\xe2\x80\xa6 https://t.co/S05xP3xoH3'
1333623842699358214,b'Goede morgen volgers het is weer #dinsdag \xf0\x9f\xa6\x8b en het is weer #koffietijd want koffie in de morgen is een dag zonder z\xe2\x80\xa6 https://t.co/aJw4c40PXI'
1333622318959095809,b'1 december... de dag dat Nederland er ineens duizenden longpati\xc3\xabnten bijkrijgt..\n#mondkapjesplicht \n#goedemorgen'
1333582310701228034,b'RT @gijs19054075: Tja #Islam de vreedzame religie toch? #goedemorgen'
